,83332.Rv0719,83332.Rv0682,83332.Rv0706,83332.Rv0707,83332.Rv0721,83332.Rv0702,83332.Rv0701,83332.Rv3459c,83332.Rv0716,83332.Rv0718,83332.Rv0705,83332.Rv0720,83332.Rv0708,83332.Rv0715,83332.Rv0683,83332.Rv0714,83332.Rv0053,83332.Rv3443c,83332.Rv1643,83332.Rv3458c,83332.Rv3442c,83332.Rv3460c,83332.Rv2441c,83332.Rv0703,83332.Rv0709,83332.Rv3461c,83332.Rv2904c,83332.Rv1015c,83332.Rv0722,83332.Rv0056,83332.Rv0500B,83332.Rv2909c,83332.Rv0640,83332.Rv0055,83332.Rv0717,83332.Rv2785c,83332.Rv3924c,83332.Rv0651,83332.Rv0652,83332.Rv0685,83332.Rv3457c,83332.Rv0684,83332.Rv3147,83332.Rv3154,83332.Rv3145,83332.Rv3146,83332.Rv3151,83332.Rv0704,83332.Rv0700,83332.Rv0723,83332.Rv3155,83332.Rv1630,83332.Rv3152,83332.Rv3149,83332.Rv3157,83332.Rv3150,83332.Rv3158,83332.Rv0732,83332.Rv3148,83332.Rv3156,83332.Rv2890c,83332.Rv0667,83332.Rv2442c,83332.Rv1307,83332.Rv3456c,83332.Rv2524c,83332.Rv0641,83332.Rv0120c,83332.Rv0634B,83332.Rv1642,83332.Rv2412,83332.Rv2933,83332.Rv2058c,83332.Rv2243,83332.Rv0710,83332.Rv2383c,83332.Rv2534c,83332.Rv1248c,83332.Rv0668,83332.Rv2454c,83332.Rv1629,83332.Rv0860,83332.Rv3462c,83332.Rv3153,83332.Rv1737c,83332.Rv0167,83332.Rv3317,83332.Rv1286,83332.Rv3316,83332.Rv3002c,83332.Rv1663,83332.Rv2992c,83332.Rv2380c,83332.Rv0808,83332.Rv0242c,83332.Rv2032,83332.Rv0889c,83332.Rv2455c,83332.Rv3546,83332.Rv1181
83332.Rv3155,0.5642060954673767,0.5655429688530922,0.5186825217479705,0.4687173187644005,0.4951792442095756,0.47878063790922154,0.5615310911639213,0.5406520852788924,0.5698376486846923,0.5198359637135505,0.5845221003157616,0.49188292086162566,0.5068741093749045,0.5587126187078475,0.502204504068756,0.5395988456310272,0.5303800666828156,0.5244839960279465,0.5390880944253921,0.5431610710477829,0.5019346424080848,0.5607569267367363,0.5592401312250137,0.5592492508769988,0.5770823501255036,0.6122292357043266,0.5946495872556686,0.5707512052008628,0.5419049851155281,0.5113463259853362,0.6488930623162269,0.4970341978894234,0.5396640465712548,0.5375562550239563,0.559558597493267,0.5502462177090645,0.5929379312991142,0.5586240723610877,0.5612069940448761,0.5860756859710693,0.5602399034603119,0.6319846972429275,0.5533033645188331,0.7518529726157187,0.7317967788221358,0.5853345116240501,0.5862461847041129,0.4579069612048149,0.5202778192130089,0.5559844069141388,,0.5312732633737564,0.7769654128423691,0.52229941994915,0.9006374700668335,0.5287317176029205,0.900441007636547,0.7306831374894142,0.5940038883506774,0.9083647708035468,0.4863009322553634,0.6789378357584953,0.5397439419858933,0.46035634031343453,0.4733572311073303,0.6033410915338516,0.4989103378129005,0.5195273596882819,0.4941503226699828,0.4870616903137207,0.5104215829800605,0.6290995121161461,0.39159168670816424,0.39740868784909245,0.5495746282485008,0.5947501957790375,0.5526232016828537,0.6396845451156616,0.6550276306830405,0.5168194286391258,0.5392032744655608,0.600623305704689,0.5161032750991821,0.40974826992816915,0.6562865480603217,0.6762649174762725,0.6311262046743392,0.5800710743639945,0.7367442612249373,0.533620144037056,0.4259544568566799,0.4938423879371643,0.6085542638282776,0.4834937642549991,0.5233346555225371,0.44939531806240074,0.4156358236954212,0.5274519656249999,0.46321752529516214,0.5724475129798889
83332.Rv1630,0.8249793849202156,0.8264232574426651,0.8064897937849997,0.740200489529705,0.7942165939594268,0.7866409404813766,0.7985521615265846,0.8604655017627716,0.8126029528301238,0.7741643221514701,0.8404008196717262,0.7751989634880065,0.7889542331746101,0.8324859629441261,0.8065432168320655,0.8073953457660675,0.7555172352791785,0.7786380136481285,0.7679646693161963,0.8850998519415855,0.7695861517591477,0.8152699461126327,0.8173641398802757,0.811055749993515,0.8338488184492111,0.852599879961872,0.8358681863339423,0.7709910705600738,0.7862229753561973,0.7524151817339897,0.811201073568058,0.7926380152378082,0.7487507154500006,0.7882950314333915,0.777189448750019,0.8326025159526824,0.8096607837488174,0.7061588615216255,0.7109312262308121,0.850395072192478,0.8043161658013344,0.8450253535369872,0.6238834406271934,0.5613174324402809,0.5921613804893493,0.5642732099287032,0.6153038698501587,0.6673717203988074,0.762612796730709,0.8185165248281479,0.6493830314130783,,0.5922030235724448,0.5704875281888009,0.5717641140172004,0.6195395108263969,0.5769796986375809,0.6354222551301001,0.6677009850992202,0.5289446028303145,0.6831022076176643,0.823417572687149,0.7694641219778061,0.5009832882731438,0.7567759415729522,0.7100074380519867,0.7733709044592857,0.7277694048747062,0.7141698294608115,0.7598899377167702,0.7321933260689735,0.6706121014940261,0.6104415438045502,0.3812398243399143,0.7739120264189719,0.5857622106424332,0.6886780686390876,0.8003387455573081,0.8389535574331283,0.647732406698513,0.6958575250475884,0.7711042058382988,0.7658009173674584,0.5704662459663391,0.39566481743769644,0.5073343567323685,0.5872648849350929,0.670311781930542,0.6582462932651519,0.8003255788912772,0.4922873828771591,0.5639865407936095,0.6403596739553451,0.5872933481070519,0.6047289305131912,0.496040410823822,0.4555336369501114,0.6673142428164481,0.60079146498003,0.6346224273670196
83332.Rv3152,0.5521074585021972,0.5627096047879219,0.4889472975070953,0.41027388527555464,0.46584682942085265,0.4566551282513618,0.47011206738147726,0.5536445902400017,0.5304704448523522,0.5074740634632111,0.5845164684295654,0.46994041047487256,0.46203446225748057,0.5919621436195373,0.4195666971529006,0.5002905945406912,0.524037293801403,0.47034429095182406,0.48277194697561254,0.5105449512297631,0.5028884272911072,0.5040299987643242,0.549121243603897,0.5597317801374435,0.5304410719814301,0.6230093205595018,0.5922912262277602,0.5351973285353662,0.47476136578454964,0.51814949485178,0.6122927783573151,0.47657370885658257,0.50184460482378,0.4875541101630211,0.5228262331471443,0.5181323501717567,0.5720686357081413,0.5228054886446,0.5120737767622947,0.5484361567575454,0.5701515680986404,0.5952983397066116,0.5209695016020774,0.9036338875782013,0.7818457647059439,0.5675048991059303,0.5274969904144287,0.448510855857563,0.48682167934732434,0.5086862026635169,0.9143920523705482,0.49353752800521844,,0.5166667806645392,0.9127513446767807,0.5812699597495079,0.9139098927449226,0.7294734280017852,0.5799190382863998,0.911356847151947,0.4980415448550224,0.6106657491061211,0.5243425363398551,0.37529206678447713,0.48090624440612784,0.6542826850487709,0.5095322525197983,0.5449394554795265,0.5109398962177276,0.5162166993493079,0.5115617895529747,0.6496844209659576,0.43706666988534926,0.3980805113177299,0.47787543741426464,0.5703811443286896,0.5144690744905471,0.627711915945816,0.6185079790641785,0.5358222139377594,0.49710008621253965,0.58920627534132,0.504460675842762,0.44658121091527936,0.7424947063616751,0.687729304780674,0.656874347157669,0.522371478913784,0.7231685679020882,0.570655389173603,0.39420890843772893,0.4671201936182021,0.626026344573307,0.4943101083222389,0.522418580347538,0.424964998831749,0.43926721922550194,0.5586103799114227,0.4757453250489234,0.6144823010102272
83332.Rv3149,0.5412315296055793,0.5482804399210929,0.5057958803137779,0.44408586701812736,0.41639932853994366,0.48464547405881875,0.5084433757248877,0.5518317289055824,0.4916645342268944,0.48888551222639076,0.5629007595659256,0.4107875888712882,0.5137170337467193,0.5281073149274825,0.4826375629395484,0.468741249362564,0.47848686848754873,0.4901848455714225,0.4996053881163597,0.495078203537178,0.48899521576719285,0.5390773014436722,0.570669550343132,0.5225203462824821,0.5440914985879897,0.622918722691536,0.5444707686051368,0.46268625424728393,0.46653413690891254,0.45001676578836436,0.6429776758821487,0.4825237553209304,0.477910168515396,0.49640419341278075,0.5473734732237816,0.5704019168454171,0.5943811768820763,0.44248683794288635,0.4580262544262885,0.5170117968570709,0.5787893803622246,0.6290473455657005,0.5822158941754342,0.8280080973341941,0.5968135223320007,0.47800928918085095,0.823442407260418,0.4250575351287841,0.47251619061279293,0.47123005091257086,0.8215628796916008,0.5211373065585135,0.8157307514095307,,0.8293495640105246,0.8138068838747977,0.8300471106824874,0.6400276693154334,0.5998989774737358,0.8157304992818832,0.4577352150786399,0.6952888296105385,0.5349257450378418,0.3651835594535827,0.4698572093866348,0.711511598131752,0.48859323376884456,0.602587567347145,0.4921811243188857,0.5010380215009689,0.49662405520715713,0.6995256547037124,0.46476297337713235,0.32268559451284407,0.5050541627964019,0.6024809056894302,0.49219840803441994,0.6692613125805854,0.6647463701993942,0.5638292076911926,0.5367222396035195,0.6184734375764847,0.49867162040252677,0.49064226218757623,0.5651101149516105,0.5071756423783302,0.5396035478721618,0.5460047422615051,0.6629462273040772,0.512011585275936,0.42998297865276336,0.4282499064001083,0.6636601697943688,0.626991641976738,0.5058156334190368,0.43015628218374247,0.39417833820476533,0.5821902062049866,0.5046871961826324,0.6435815892889022
83332.Rv3157,0.5534538976960182,0.5386189333806991,0.48560851010808936,0.47018868617210385,0.48113869857578273,0.4420116419125557,0.46606090732183447,0.547088793095684,0.5255288604704856,0.4872703890029907,0.5885287383172988,0.46539320327606193,0.4490869620814323,0.5505832208098411,0.4455327930865287,0.5018931964596748,0.5069814695898055,0.50044020428524,0.4547826872354507,0.5163068684478759,0.4750774077905654,0.473220697773838,0.5105333813721656,0.5376945418615341,0.5172997826587676,0.6054851477145196,0.566001566479969,0.5195907760622978,0.506480106241703,0.5361972602991103,0.6213926425489426,0.4747413636578559,0.5102950237311362,0.4438963035981178,0.5194646141889572,0.511299744884777,0.5260101666989326,0.5037217026799202,0.5349051125920297,0.5645136566971779,0.5535151302143098,0.5735009728730202,0.5513619450630188,0.797018377483654,0.772274029615116,0.6227454409623147,0.5596041755336761,0.44234930983247756,0.47229977559833525,0.4865507466618537,0.8235172697141646,0.4899699627803802,0.7477656031890868,0.49324556418952936,,0.5684801223602295,0.9092517914025307,0.6968647049634933,0.5936547400661468,0.8804156758806229,0.4836920103034973,0.6058535622357368,0.5054015386661529,0.4186522247253418,0.4389941426930427,0.680943191101265,0.4941960724485397,0.5201936700575829,0.47798448027753826,0.4833613575922012,0.49417462759141917,0.6630407762072563,0.4214335423066139,0.37866996088933946,0.49245096990165704,0.6020476663486481,0.5135418610601424,0.6521900170186996,0.6092314854484557,0.5260056219154358,0.5117825983791351,0.5999172987494469,0.5017436372930527,0.42392811739597314,0.6961530787911892,0.6658730801485062,0.6760550557098388,0.5092471381718635,0.7408746443588256,0.564284121452999,0.4177356130809784,0.4849978569460869,0.6583864007512092,0.4870443949353217,0.5657454540593148,0.394401301290226,0.43617946275000563,0.570480562249279,0.4680263066449165,0.6077449405659675
83332.Rv3150,0.6074325471630097,0.6005546989704131,0.582787607623005,0.4793932533728599,0.4965902065527915,0.4966357101427078,0.5170400631677627,0.6365799907869338,0.5131673039115905,0.544361261163616,0.6364802322811126,0.4521066388859749,0.5305702324077606,0.6141304817862512,0.5148836843996047,0.5332575920013427,0.5523165218644142,0.5359711718348502,0.5226474886522293,0.568886173936367,0.5197958258750915,0.5988519473824501,0.6153526425428392,0.587061950193119,0.568531822535038,0.6826832695173263,0.6014622184301376,0.5118579835103034,0.5329473058745384,0.5254384446947097,0.6985067218026161,0.5379411227006913,0.5062221311512947,0.5510063060446739,0.5503013345788003,0.6024823204056741,0.6315254262402533,0.4975830647353172,0.5180593312036514,0.573364131110096,0.6043848766683578,0.6413598072688103,0.5188681922319411,0.8571874491126059,0.6642807184488296,0.5301967883052826,0.8340130936185836,0.4765363734718322,0.5258031709358215,0.5914178000288008,0.8607628808724404,0.5933119725295066,0.8649181265937805,0.593375228554821,0.8522171081718445,,0.8496764803832053,0.6337259888255119,0.7230929996433257,0.8495494985773085,0.5144899310498237,0.6859914234071731,0.5748432939819336,0.38992325696773533,0.5312783479479789,0.7509043853990555,0.5485329532812119,0.6534832764630317,0.554389014232254,0.5549961051779747,0.5561006302383423,0.7498642942685126,0.4415055579011916,0.36412913124461166,0.5620124438286781,0.6050223954319001,0.5551947701012611,0.695386879251194,0.6971064953773498,0.5978569966928483,0.5709603245914459,0.6739141687849045,0.5342961563589096,0.45930714250259397,0.5752799105557441,0.5965545172026634,0.6592113893922805,0.5402110709669112,0.7611699952330588,0.5719967297861098,0.44095319238862984,0.518864942586708,0.6632950124396323,0.5785684117341995,0.6030759751709938,0.4384842791111946,0.4521636342299461,0.6152316233428955,0.5180739748267172,0.6838319197487831
83332.Rv3158,0.511193529109764,0.5157720992218972,0.4835167395672798,0.4505711459778785,0.4793101492988586,0.4496459936607361,0.47532833186349865,0.5232642144061087,0.5231579846240042,0.49004420036544794,0.5661209424351692,0.4423647951898574,0.42689076484508504,0.5263758843373297,0.4432109980887413,0.5079751207261085,0.46898821591444007,0.4787064651825904,0.4497330801637649,0.48166105855407715,0.4656786602800369,0.46470038451519,0.5056949872335433,0.5226952043272017,0.49080581547403335,0.5880693197224617,0.5395919359932899,0.5327943204209328,0.4918216032653808,0.5199663837427139,0.6056183131336212,0.43818570732793805,0.49172463320617665,0.43674976489009854,0.4828385722241402,0.4983111608738898,0.5336207548986435,0.4963121032718658,0.5345858209407807,0.5390480976932526,0.553393458131504,0.5727773385107994,0.49476765983228677,0.7733023397462844,0.725373733370018,0.532353097037983,0.5770050094519615,0.4229983181040763,0.46888563108234405,0.4971605063195228,0.8188603805028914,0.4734225679768562,0.7180294275013923,0.4815368436664581,0.8645350261548042,0.507218245464897,,0.6856186386734008,0.572964921480465,0.8629233831759452,0.4922679887792587,0.5958206996849059,0.5247365493385314,0.4354093637881279,0.40551614707612993,0.6698808374085425,0.5128435805689812,0.5632240310285568,0.4670132481656074,0.45775984782876966,0.4712926226612091,0.700129663053894,0.39952308870191566,0.4658029000173568,0.45889130541992185,0.6025785781740188,0.5073129969532013,0.6040253071077346,0.6353078171923636,0.4715156101078033,0.5376509193634987,0.6165539542613983,0.49803236034460063,0.39012815477333074,0.6794998933581351,0.6283048016299247,0.6038297616242408,0.5154224542033196,0.7107997351768494,0.5870561512572289,0.47566916042423246,0.4631936901872634,0.6410091148245811,0.5315403780622482,0.5632536549917221,0.40483294677209847,0.3740636736050128,0.5804268565594672,0.4812029379302979,0.6438642145161628
83332.Rv0732,0.6631498764077186,0.6662366482160569,0.593817208320713,0.5984272448462487,0.5244525760508536,0.6133987438038826,0.6029297209159852,0.7726397827889442,0.6230820033574105,0.6493334937808036,0.6709118737455367,0.5628286230445861,0.6014109244609832,0.6445925749920844,0.601519255306816,0.5874621748191833,0.5721577693173407,0.5845203764081001,0.5537380595617294,0.6524123795966148,0.6000135274682045,0.5952002200304984,0.6693800226812362,0.6292055556644439,0.6384818111596107,0.6832133819030761,0.6462546639933585,0.5969018930724144,0.6014307725096703,0.5583068872240067,0.6632051343837737,0.584559428179264,0.6106207583281518,0.5931787370749474,0.5907265425409317,0.5891997200224875,0.6349123409703253,0.541376979243946,0.5629969182492256,0.6753311056703567,0.6999487453889847,0.7140620503419877,0.5812847932594299,0.7263776216194153,0.7109692414772033,0.6230378109836578,0.6261845891720772,0.595240602475357,0.5717176104733466,0.6321686308475495,0.7940591477648735,0.6030449152366639,0.7125142171862603,0.6107383618685722,0.7616366134729384,0.655303136166191,0.7627795996623993,,0.692450585627079,0.7556520675421714,0.6477038872247695,0.7109484969746589,0.6600890737470626,0.4669674257922172,0.5592016817587853,0.6845917928009986,0.6336225604617118,0.684076633503151,0.5731445624292374,0.6067767006379127,0.5936747982212066,0.6824183253811836,0.540133248601818,0.4772195000873566,0.5613224469790459,0.5859142015925407,0.6380792613563537,0.7063546526469231,0.7171747212625503,0.6719798314669609,0.6257817592269898,0.7094598577877045,0.5574894333627701,0.5349673956421851,0.6717990471137046,0.6862399232178688,0.680044962758255,0.644372271456623,0.6939894402371407,0.6924861496324538,0.4971566574755668,0.5320130393558502,0.6541935924254416,0.6386369212760924,0.6543520341588973,0.48645472259902955,0.49263788570795053,0.6651106461427688,0.6006548452597618,0.6604562156937599
83332.Rv3148,0.6816472414787292,0.672252528010559,0.6261725570804596,0.579866175522995,0.5861020787111282,0.6001509025360107,0.6243086258903503,0.6677194464458465,0.6368845049566269,0.6631872333208084,0.7031580372268676,0.5455754594063759,0.6095594129893304,0.6691420562033653,0.5891174563739776,0.6096773386928559,0.636412676078701,0.5905338189686775,0.578375939527607,0.6677354425443648,0.5938360338517189,0.6766223149023055,0.6863332384615898,0.6352968776538848,0.6628196031967163,0.7293139012364386,0.6601243716176985,0.6199905952017785,0.6212637212785721,0.6106828517648697,0.723293959385395,0.609207673392868,0.6251784037596703,0.625220803225708,0.6323048358055114,0.6490176478740691,0.6722317630150795,0.5890722554896354,0.5999239661250114,0.6777339252067566,0.7369162737592697,0.7710474771176338,0.5827621707448006,0.8882039085008621,0.6954727007009506,0.626098403537941,0.8727474700276374,0.5330483530327796,0.5983970185781479,0.6383335601029395,0.8759753427901267,0.6877024251720428,0.8835988584999084,0.8357408198507308,0.8880822148897171,0.8879898661353111,0.8843014897460937,0.7093940804859161,,0.8790083618670463,0.6121175636494637,0.7833585100974083,0.6384421010551452,0.4706002715847969,0.5795179947631836,0.7931225635902405,0.6579675801580428,0.7728943313189506,0.6000278232582091,0.6266614141666412,0.5930011271544456,0.7741354470499993,0.526920109112072,0.4176678099279403,0.6337403460943222,0.6521309070924758,0.6151126870579721,0.7787410217991828,0.8065798033551216,0.7018500065134048,0.6863541025421143,0.801947397504425,0.6056073390951157,0.5274455013813972,0.6038952141452788,0.5921802620487212,0.6597487854656219,0.6534215420336723,0.7692315902514457,0.7062701618708611,0.5705449375330924,0.5812350120561599,0.7338934518449782,0.7147329477312088,0.687406255849266,0.5000499127578736,0.5273607148741721,0.731048169815731,0.6540833942214012,0.7666741925946235
83332.Rv3156,0.5012883616910934,0.5088897116962432,0.48899852144079203,0.44728196417579646,0.45199038651218415,0.4119552695631027,0.45475825886783594,0.5258924285380363,0.4919598317303657,0.45816670353298183,0.5490063854534148,0.4593668246487618,0.447756209794712,0.5212020893568038,0.44268639697580336,0.48317287947750087,0.45917467536726,0.47645202925252905,0.44426830938520423,0.48121757250814434,0.45354893509292604,0.4917248907842636,0.4998053673620223,0.5011603368745803,0.49497808084697725,0.5659631170137406,0.5260080710856437,0.4858918035341262,0.48570160123834605,0.5120733705566406,0.5938151072569847,0.46585629821472163,0.47887783442611687,0.4389571899147987,0.490497231726551,0.5226765113458633,0.5354138296631812,0.519723983502674,0.5182372913014411,0.49911079771471023,0.49958694077682486,0.5474995090332985,0.494997494675827,0.7556242354513167,0.730951828004837,0.5613481639990806,0.5367069363383292,0.43442223139982217,0.46510532304525376,0.4795329601037025,0.8036282495224952,0.4626385040722847,0.717108327648735,0.45807432676439286,0.9066305797809601,0.5057556099256515,0.9045890526774406,0.6878181097409248,0.5275282402356147,,0.470352120915985,0.5598346482175827,0.49201805920982356,0.4080610589639664,0.4191024536327361,0.6849025196334839,0.47133562236137383,0.5312103520752907,0.48231197665376657,0.477982299586296,0.48518829736242286,0.6728389144042015,0.4305920394213676,0.46683782618417735,0.45499566506204603,0.6089115214568138,0.48871744113521576,0.6184501717974663,0.589217915234375,0.48951577635192867,0.5307335195594788,0.6000026299510002,0.4772646657096862,0.4203263027615547,0.717298134092903,0.6523728795985221,0.6275411134717941,0.48250135798158644,0.7029499618823051,0.5629513111592293,0.4383171560872078,0.4887259854610443,0.6228791181579589,0.5174603791400909,0.5284115165261267,0.3933419483380317,0.4175955810808182,0.5581675036916732,0.4753290978384971,0.6381219235774993
83332.Rv2890c,0.741629570563507,0.7784678555003166,0.7278393811977386,0.6506667663085937,0.6600308742817877,0.6946667121618271,0.719750108166504,0.7555511884690284,0.6906787230495453,0.6693185735707283,0.7863869283624648,0.6517826347688674,0.7132005301708222,0.7815272014234542,0.7124521377566337,0.7468721188350677,0.6750665537327766,0.6674943804992675,0.7062746161259651,0.7401523191419601,0.6847931372203826,0.7827427583540917,0.7741902772920608,0.7431579338620184,0.7426941310475348,0.7986228413104057,0.7880677728592872,0.6568947975112914,0.6949497879602432,0.6675350150717734,0.764934486157608,0.7371097397073746,0.6836763097920417,0.7019395043069839,0.7016482473317146,0.7661883384764671,0.7806595956887245,0.6722991015898704,0.6908644010547638,0.7313410925994872,0.7177966856686592,0.7647461047837257,0.5401096596242905,0.5241463250018119,0.5381177661318779,0.5270305402596474,0.5642602253548621,0.6269654360173226,0.6942153971871375,0.7488929434573173,0.6588329403430938,0.7401366311994552,0.5766666046066283,0.5163526856442451,0.5624110296250343,0.5530475239567756,0.5559299118068696,0.6168767756997108,0.6322100218029976,0.582906779957676,,0.7477695952101706,0.7293232579735754,0.46585045932836533,0.7008126337940216,0.672587635738945,0.7082748858591079,0.625024967734909,0.6554105801502227,0.7154375918569564,0.6932016814099312,0.6870895664108276,0.5646268433153152,0.3731839984167099,0.7152729709253312,0.6009039798046112,0.6434670071386337,0.7216624198507309,0.7603262705539703,0.5873545808987617,0.6426830022119522,0.6770577113351821,0.6737620042992591,0.5289179353988648,0.3905120657679557,0.5272089906056403,0.5453737012600899,0.6387608679581641,0.6194026615422249,0.70615034520998,0.4362055535756111,0.5006995035634993,0.6022260272016525,0.5317994695783614,0.577788363293171,0.4315570784847259,0.3973318294139385,0.6114695546097756,0.549225364527607,0.5825411881096839
83332.Rv0667,0.8234791618685722,0.7787237370482444,0.7710963478599548,0.7556418423653601,0.7834393170084,0.789972094015503,0.8031761070940018,0.811130799989891,0.8126633514087677,0.8034849214407921,0.826522875877571,0.721485664362812,0.7504781335261345,0.8187306652433395,0.7679872487477302,0.7702705177579879,0.7631471737581252,0.7477355299635886,0.7464260414772033,0.8049550292456626,0.774207393957901,0.7738917021291732,0.7942410223270415,0.7987167868732452,0.8017308198553086,0.7972064366944313,0.7988683716176986,0.7448428964437485,0.7400675902453422,0.7848848563747406,0.7664906115115165,0.7556541125775336,0.7288871191648482,0.744186300021553,0.7417492891747474,0.7710030046020507,0.754706462800598,0.7169747280097961,0.6770438022933006,0.8107358560373306,0.8417001109954834,0.8420198088523864,0.6784728973341941,0.734024326586914,0.681517255669403,0.6676427716268538,0.7263070118710518,0.659622833698654,0.7714293815033911,0.7909165361684799,0.7798133917544364,0.840396309388256,0.7093521152397155,0.6830186973380088,0.7138481620544433,0.7030052758867263,0.6809004253800393,0.7094213663002014,0.7618124304857253,0.6770201163015365,0.7848069909529686,,0.7340649611594199,0.5641997222407341,0.7387156677928923,0.7920650497086524,0.7891270386627197,0.7644595497761726,0.6786363891418457,0.7252980131040573,0.701163924128151,0.7786678077672003,0.6446619067154883,0.5711590211236954,0.7540259487519263,0.6231358961597442,0.7523099324482917,0.7955506648914337,0.8235245728592873,0.7305962935219764,0.7289355977086066,0.7957810955540657,0.7574293659066199,0.6736794529876708,0.5615396222446442,0.6322820882888794,0.6921506517763137,0.7199338111718178,0.744545960110569,0.8142293377551078,0.6153720270486832,0.6460731881155967,0.7038227393400192,0.7064850477681159,0.7257270438315391,0.6483178761453628,0.6079363765212059,0.7290581392664909,0.7064534392129898,0.6819687739912033
83332.Rv2442c,0.7787773281804085,0.7973020911224366,0.7803494776470183,0.7602184299563407,0.7618430499877928,0.7491013269578932,0.7570493944994926,0.7803243489248275,0.7571540554873466,0.7603260884617805,0.7972859689600944,0.7771150851011276,0.8017514663082123,0.8126684780042648,0.75718831683321,0.7892522620609284,0.7494272159492491,0.7725255269433975,0.7926666737470627,0.7756907244571686,0.7603357953762053,0.7909533327979088,0.7911666467947006,0.7771582689642906,0.8111425799538612,0.8173206758752822,0.8050377551281929,0.803457803711605,0.7925868753466606,0.7417741937834739,0.8158336895251275,0.7911332678956031,0.718573939177227,0.7690918975276947,0.8050190276468276,0.8157720443153381,0.8055913509205818,0.7186440166561127,0.7603095180725097,0.7691255705757141,0.7386428934311866,0.7664530024707793,0.5626852324486732,0.5165573012372016,0.5505166375825882,0.5765811193270682,0.5720683200308799,0.691909043454647,0.7421698175976752,0.7817662184331893,0.6314606359207153,0.7710081031833649,0.5243503102756499,0.5195600304964065,0.5687186351146698,0.5533068232350349,0.5296183654608726,0.678592924101448,0.6215159889968872,0.5429054686062813,0.669208701944828,0.7294276528266905,,0.5654399391736984,0.7472586305185317,0.6350072400507926,0.7243606909686088,0.64389833061409,0.7278644614128111,0.7820560132205009,0.7632796388226509,0.6184896513026238,0.6542399374762534,0.4951109938358783,0.7586388147099494,0.559197087432766,0.6721393507110595,0.6708497663017272,0.7140853721493721,0.5762288560177803,0.6556622014715194,0.6909550549510955,0.7367110353684425,0.5925855657985687,0.4035436349542141,0.5413065375806808,0.5024183492996216,0.6334067672097206,0.553413683336258,0.7618241264071464,0.4978857608159064,0.5919226716356276,0.5834452976337433,0.5405812791578292,0.5916814791116715,0.4542558781790733,0.4414923909617423,0.6201394495987893,0.581420490582466,0.5736695048893928
83332.Rv1307,0.5109275839842796,0.5804905932409287,0.5303297026321411,0.522354363283348,0.501797288868618,0.4268243419082641,0.4563785462929725,0.5660834669795036,0.5003038947917938,0.44754393232269285,0.5676698346794128,0.5078573275722503,0.5007713640846252,0.5687989818624496,0.5108436674989699,0.5285616541251181,0.5144383514883994,0.5045027336881637,0.5547848245536804,0.5497727780156135,0.5069143540930748,0.5763273269065857,0.565466915796566,0.5221288351027489,0.5787698415049554,0.6618333369038581,0.5745434021524429,0.5827828742614746,0.5845390068752289,0.5104533178724289,0.6761528252086639,0.5434749774900436,0.48460767202501287,0.5081787158721923,0.5600002205960273,0.5942895079893112,0.6170357603301048,0.5177070269084929,0.547005976684761,0.5203406283202171,0.5567314351900101,0.5788921719210625,0.42400708834257117,0.4652320516880988,0.5036453090381623,0.46606125853452673,0.4902275262146949,0.4507749737940788,0.47301481581878657,0.5404424626684189,0.5656921550052643,0.5975461017752647,0.48446453045053484,0.38194067595262526,0.5020949901413918,0.38480703216876977,0.49748980862617487,0.4898844149866104,0.45550819958333966,0.5020044612734794,0.49418808295593264,0.6144634238658905,0.5384095704191209,,0.4783858641125679,0.6137450118045807,0.49642305655002594,0.4803141394660949,0.5189537934364319,0.520539477895069,0.523877436042881,0.6031600491139413,0.4222994318992137,0.38094422851676935,0.536191623997879,0.5712324694080352,0.4450251221322059,0.5969418208045006,0.636567790610218,0.3929335176271439,0.5122530996895789,0.5212354337558747,0.5172183946977615,0.36340196374483114,0.3829692044442653,0.4157709219071388,0.43318098104829783,0.5044450934711455,0.522576061042118,0.5543119171297073,0.45665523093118665,0.48291297244386666,0.5701361665103912,0.39607326267337795,0.4131783197408676,0.4204108632996558,0.41746790227084163,0.44540446087598795,0.4297114983819007,0.5751449805165291
